incident_id,offense_id,offense_code,offense_code_extension,offense_type_id,offense_category_id,year,first_occurrence_date,last_occurrence_date,reported_date,incident_address,geo_x,geo_y,geo_lon,geo_lat,district_id,precinct_id,neighborhood_id,is_crime,is_traffic,victim_count
202261178,2.02261E+14,2999,0,criminal-mischief-other,public-disorder,2022,2/6/2022,,2/6/2022,2000 BLK MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
20216015294,2.0216E+16,2999,0,criminal-mischief-other,public-disorder,2021,7/17/2021,7/18/2021,7/21/2021,2000 BLK MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
2022456748,2.02246E+15,2999,1,criminal-mischief-mtr-veh,public-disorder,2022,9/4/2022,,9/4/2022,2000 BLK MARKET ST / LARIMER ST,3142484,1699812,-104.9932384,39.7536982,6,612,five-points,1,0,1
2018614694,2.01861E+15,2999,1,criminal-mischief-mtr-veh,public-disorder,2018,9/6/2018,9/7/2018,9/7/2018,2000 BLK MARKET ST,3142532,1699861,-104.9930667,39.7538319,6,612,five-points,1,0,1
2021509194,2.02151E+15,3530,0,drug-cocaine-sell,drug-alcohol,2021,9/4/2021,,9/4/2021,2000 BLK MARKET ST,3142616,1699946,-104.9927663,39.754064,6,612,five-points,1,0,1
2021511160,2.02151E+15,4901,0,escape,all-other-crimes,2021,9/5/2021,,9/5/2021,2000 BLK MARKET ST,3142725,1700058,-104.9923764,39.7543698,6,612,five-points,1,0,1
2021509194,2.02151E+15,5299,0,weapon-other-viol,all-other-crimes,2021,9/4/2021,,9/4/2021,2000 BLK MARKET ST,3142616,1699946,-104.9927663,39.754064,6,612,five-points,1,0,1
202261178,2.02261E+14,5312,0,disturbing-the-peace,public-disorder,2022,2/6/2022,,2/6/2022,2000 BLK MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
2018493191,2.01849E+15,1313,0,assault-simple,other-crimes-against-persons,2018,7/21/2018,,7/21/2018,2000 BLK MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018420398,2.01842E+15,1313,0,assault-simple,other-crimes-against-persons,2018,6/23/2018,,6/24/2018,2000 BLK MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
202261178,2.02261E+14,1313,0,assault-simple,other-crimes-against-persons,2022,2/6/2022,,2/6/2022,2000 BLK MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
2020576924,2.02058E+15,1313,0,assault-simple,other-crimes-against-persons,2020,9/25/2020,,9/25/2020,2000 BLK MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2020145882,2.02015E+15,1313,0,assault-simple,other-crimes-against-persons,2020,3/6/2020,,3/6/2020,2000 BLK MARKET ST,3142546,1699821,-104.9930177,39.7537219,6,612,five-points,1,0,1
2019622924,2.01962E+15,1315,0,aggravated-assault,aggravated-assault,2019,9/28/2019,,9/29/2019,2000 BLK MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2020468700,2.02047E+15,1315,0,aggravated-assault,aggravated-assault,2020,8/2/2020,8/2/2020,8/3/2020,2000 BLK MARKET ST,3142725,1700058,-104.9923764,39.7543698,6,612,five-points,1,0,1
2022456748,2.02246E+15,1315,0,aggravated-assault,aggravated-assault,2022,9/4/2022,,9/4/2022,2000 BLK MARKET ST / LARIMER ST,3142484,1699812,-104.9932384,39.7536982,6,612,five-points,1,0,1
2018632560,2.01863E+15,2301,0,theft-pick-pocket,larceny,2018,8/31/2018,8/31/2018,9/14/2018,2000 BLK MARKET ST,3142546,1699821,-104.9930177,39.7537219,6,612,five-points,1,0,1
2019170780,2.01917E+15,2399,0,theft-other,larceny,2019,3/18/2019,,3/18/2019,2000 BLK MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
201973018,2.01973E+14,2399,0,theft-other,larceny,2019,1/27/2019,,2/1/2019,2000 BLK MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018564084,2.01856E+15,2399,0,theft-other,larceny,2018,8/17/2018,,8/17/2018,2000 BLK MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2021305568,2.02131E+15,2404,0,theft-of-motor-vehicle,auto-theft,2021,5/29/2021,5/30/2021,5/30/2021,2000 BLK MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
2022243135,2.02224E+15,2404,0,theft-of-motor-vehicle,auto-theft,2022,5/15/2022,,5/15/2022,2000 BLK MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2020160025,2.02016E+15,2404,0,theft-of-motor-vehicle,auto-theft,2020,3/11/2020,3/13/2020,3/13/2020,2000 BLK MARKET ST,3142527,1699855,-104.9930846,39.7538156,6,612,five-points,1,0,1
20226019784,2.0226E+16,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2022,10/20/2022,10/20/2022,10/21/2022,2000 BLK MARKET ST,3142484,1699812,-104.9932384,39.7536982,6,612,five-points,1,0,1
2022622544,2.02262E+15,1316,0,threats-to-injure,public-disorder,2022,12/4/2022,,12/5/2022,2000 BLK MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2022666422,2.02267E+15,1313,0,assault-simple,other-crimes-against-persons,2022,12/31/2022,,12/31/2022,2000 BLK MARKET ST,3142448,1699847,-104.9933658,39.7537948,6,612,five-points,1,0,2
202389699,2.0239E+14,2999,1,criminal-mischief-mtr-veh,public-disorder,2023,2/19/2023,2/19/2023,2/19/2023,2000 BLK MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2023147228,2.02315E+15,2999,1,criminal-mischief-mtr-veh,public-disorder,2023,3/19/2023,,3/21/2023,2000 BLK MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2023172078,2.02317E+15,2399,0,theft-other,larceny,2022,11/26/2022,11/26/2022,4/3/2023,2000 BLK MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2023177989,2.02318E+15,5016,1,violation-of-court-order,all-other-crimes,2023,4/6/2023,,4/6/2023,2000 BLK MARKET ST,3142725,1700058,-104.9923764,39.7543698,6,612,five-points,1,0,1
2023178026,2.02318E+15,1313,3,assault-police-simple,other-crimes-against-persons,2023,4/6/2023,,4/6/2023,2000 BLK MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2023290616,2.02329E+15,5311,0,public-fighting,all-other-crimes,2023,6/1/2023,,6/2/2023,2000 BLK MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2021303153,2.0213E+15,5212,1,weapon-by-prev-offender-powpo,all-other-crimes,2021,5/29/2021,,5/29/2021,2000 MARKET ST,3142484,1699812,-104.9932384,39.7536982,6,612,five-points,1,0,1
20196010828,2.0196E+16,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,2019,8/4/2019,10/30/2019,10/30/2019,2000 MARKET ST,3142484,1699812,-104.9932384,39.7536982,6,612,five-points,1,0,1
20216012480,2.0216E+16,2399,0,theft-other,larceny,2021,5/21/2021,5/22/2021,6/9/2021,2000 MARKET ST,3142484,1699812,-104.9932384,39.7536982,6,612,five-points,1,0,1
2019310104,2.01931E+15,2999,0,criminal-mischief-other,public-disorder,2019,5/18/2019,,5/18/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018844985,2.01884E+15,2999,1,criminal-mischief-mtr-veh,public-disorder,2018,12/15/2018,,12/15/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018719532,2.01872E+15,2999,1,criminal-mischief-mtr-veh,public-disorder,2018,10/20/2018,,10/20/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
20216008838,2.0216E+16,2999,1,criminal-mischief-mtr-veh,public-disorder,2021,4/11/2021,4/11/2021,4/12/2021,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
201831546,2.01832E+14,3530,0,drug-cocaine-sell,drug-alcohol,2018,1/14/2018,,1/14/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2019698214,2.0197E+15,3530,0,drug-cocaine-sell,drug-alcohol,2019,11/2/2019,,11/2/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018650892,2.01865E+15,3530,0,drug-cocaine-sell,drug-alcohol,2018,9/22/2018,,9/22/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
201831546,2.01832E+14,3532,0,drug-cocaine-possess,drug-alcohol,2018,1/14/2018,,1/14/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2019700215,2.0197E+15,3532,0,drug-cocaine-possess,drug-alcohol,2019,11/3/2019,,11/3/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2021466523,2.02147E+15,3532,0,drug-cocaine-possess,drug-alcohol,2021,8/14/2021,,8/14/2021,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
2019801784,2.0198E+15,3532,0,drug-cocaine-possess,drug-alcohol,2019,12/21/2019,,12/21/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018650892,2.01865E+15,3532,0,drug-cocaine-possess,drug-alcohol,2018,9/22/2018,,9/22/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018535159,2.01854E+15,4803,0,police-false-information,all-other-crimes,2018,8/6/2018,,8/7/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2022133497,2.02213E+15,4899,0,police-interference,all-other-crimes,2022,3/18/2022,,3/18/2022,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
2019475233,2.01948E+15,5016,0,violation-of-restraining-order,all-other-crimes,2019,7/28/2019,,7/29/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018182857,2.01818E+15,5016,0,violation-of-restraining-order,all-other-crimes,2018,3/17/2018,,3/18/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2021419351,2.02142E+15,5016,1,violation-of-court-order,all-other-crimes,2021,7/22/2021,7/22/2021,7/23/2021,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
202224299,2.02224E+14,5203,0,weapon-carrying-prohibited,all-other-crimes,2022,1/15/2022,,1/15/2022,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
2019167064,2.01917E+15,5312,0,disturbing-the-peace,public-disorder,2019,3/16/2019,,3/16/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2019310104,2.01931E+15,5312,0,disturbing-the-peace,public-disorder,2019,5/18/2019,,5/18/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018209591,2.01821E+15,5312,0,disturbing-the-peace,public-disorder,2018,3/29/2018,,3/30/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018535159,2.01854E+15,5312,0,disturbing-the-peace,public-disorder,2018,8/6/2018,,8/7/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2022388926,2.02239E+15,5312,0,disturbing-the-peace,public-disorder,2022,7/31/2022,,7/31/2022,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2019213094,2.01921E+15,5312,0,disturbing-the-peace,public-disorder,2019,4/5/2019,,4/5/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2021349065,2.02135E+15,5312,0,disturbing-the-peace,public-disorder,2021,6/20/2021,,6/20/2021,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
201941666,2.01942E+14,5312,0,disturbing-the-peace,public-disorder,2019,1/18/2019,,1/18/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018181422,2.01818E+15,5312,0,disturbing-the-peace,public-disorder,2018,3/17/2018,,3/17/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2021408556,2.02141E+15,5707,0,criminal-trespassing,all-other-crimes,2021,7/18/2021,,7/18/2021,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
2021451994,2.02145E+15,5707,0,criminal-trespassing,all-other-crimes,2021,8/8/2021,,8/8/2021,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
2021349065,2.02135E+15,5707,0,criminal-trespassing,all-other-crimes,2021,6/20/2021,,6/20/2021,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
2019489737,2.01949E+15,5707,0,criminal-trespassing,all-other-crimes,2019,8/4/2019,8/4/2019,8/4/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2019213094,2.01921E+15,5707,0,criminal-trespassing,all-other-crimes,2019,4/5/2019,,4/5/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018181433,2.01818E+15,5707,0,criminal-trespassing,all-other-crimes,2018,3/17/2018,,3/17/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2019310104,2.01931E+15,5707,0,criminal-trespassing,all-other-crimes,2019,5/18/2019,,5/18/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
20196004727,2.0196E+16,1205,0,robbery-street,robbery,2019,5/27/2019,5/27/2019,5/27/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
201941666,2.01942E+14,1313,0,assault-simple,other-crimes-against-persons,2019,1/18/2019,,1/18/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,2
202041241,2.02041E+14,1313,0,assault-simple,other-crimes-against-persons,2020,1/19/2020,,1/19/2020,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018422918,2.01842E+15,1313,0,assault-simple,other-crimes-against-persons,2018,6/24/2018,,6/27/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2022280612,2.02228E+15,1313,0,assault-simple,other-crimes-against-persons,2022,6/4/2022,,6/4/2022,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,2
2022498174,2.0225E+15,1313,0,assault-simple,other-crimes-against-persons,2022,9/26/2022,,9/26/2022,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018181422,2.01818E+15,1313,0,assault-simple,other-crimes-against-persons,2018,3/17/2018,,3/17/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,2
2021684586,2.02168E+15,1313,0,assault-simple,other-crimes-against-persons,2021,12/5/2021,,12/5/2021,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
2022416140,2.02242E+15,1313,0,assault-simple,other-crimes-against-persons,2022,8/14/2022,,8/14/2022,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,2
2018420276,2.01842E+15,1313,0,assault-simple,other-crimes-against-persons,2018,6/22/2018,6/22/2018,6/22/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2022388967,2.02239E+15,1313,0,assault-simple,other-crimes-against-persons,2022,7/31/2022,,8/5/2022,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2019634,2.01963E+12,1313,0,assault-simple,other-crimes-against-persons,2019,1/1/2019,,1/1/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018535159,2.01854E+15,1313,0,assault-simple,other-crimes-against-persons,2018,8/6/2018,,8/7/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2019170507,2.01917E+15,1313,0,assault-simple,other-crimes-against-persons,2019,3/18/2019,,3/18/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018617164,2.01862E+15,1313,0,assault-simple,other-crimes-against-persons,2018,9/9/2018,,9/9/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2021622719,2.02162E+15,1313,0,assault-simple,other-crimes-against-persons,2021,10/30/2021,,11/1/2021,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
2018209591,2.01821E+15,1313,0,assault-simple,other-crimes-against-persons,2018,3/29/2018,,3/30/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2019716309,2.01972E+15,1313,0,assault-simple,other-crimes-against-persons,2019,11/10/2019,,11/10/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2021404509,2.0214E+15,1313,0,assault-simple,other-crimes-against-persons,2021,7/16/2021,,7/16/2021,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,4
2018669812,2.01867E+15,1313,0,assault-simple,other-crimes-against-persons,2018,9/29/2018,,9/29/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2021177144,2.02118E+15,1313,0,assault-simple,other-crimes-against-persons,2021,3/28/2021,,3/28/2021,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,2
2018530398,2.01853E+15,1313,0,assault-simple,other-crimes-against-persons,2018,8/4/2018,8/5/2018,8/5/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018650834,2.01865E+15,1313,0,assault-simple,other-crimes-against-persons,2018,9/21/2018,,9/21/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018863501,2.01886E+15,1313,0,assault-simple,other-crimes-against-persons,2018,12/23/2018,12/23/2018,12/23/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2019716200,2.01972E+15,1313,0,assault-simple,other-crimes-against-persons,2019,11/10/2019,,11/10/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2021497458,2.0215E+15,1313,0,assault-simple,other-crimes-against-persons,2021,8/29/2021,,8/29/2021,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
2018229356,2.01823E+15,1313,0,assault-simple,other-crimes-against-persons,2018,4/6/2018,,4/6/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,2
2022240400,2.02224E+15,1313,0,assault-simple,other-crimes-against-persons,2022,5/13/2022,,5/13/2022,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
20225002296,2.0225E+16,1313,0,assault-simple,other-crimes-against-persons,2022,6/26/2022,,6/26/2022,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
202177362,2.02177E+14,1313,0,assault-simple,other-crimes-against-persons,2021,2/7/2021,,2/7/2021,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,3
2022243059,2.02224E+15,1313,0,assault-simple,other-crimes-against-persons,2022,5/15/2022,,5/15/2022,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018717772,2.01872E+15,1313,0,assault-simple,other-crimes-against-persons,2018,10/19/2018,,10/20/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
20192029620,2.0192E+16,1313,0,assault-simple,other-crimes-against-persons,2019,4/5/2019,,4/5/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2019167064,2.01917E+15,1313,0,assault-simple,other-crimes-against-persons,2019,3/16/2019,,3/16/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018579878,2.01858E+15,1313,0,assault-simple,other-crimes-against-persons,2018,8/25/2018,,8/25/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2022388926,2.02239E+15,1313,0,assault-simple,other-crimes-against-persons,2022,7/31/2022,,7/31/2022,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2019420217,2.01942E+15,1313,0,assault-simple,other-crimes-against-persons,2019,7/4/2019,,7/5/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2022358934,2.02236E+15,1313,3,assault-police-simple,other-crimes-against-persons,2022,7/15/2022,,7/15/2022,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2020478087,2.02048E+15,1315,0,aggravated-assault,aggravated-assault,2020,8/7/2020,,8/7/2020,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2021453516,2.02145E+15,1315,0,aggravated-assault,aggravated-assault,2021,8/8/2021,,8/8/2021,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
201959824,2.0196E+14,1315,0,aggravated-assault,aggravated-assault,2019,1/26/2019,,1/26/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
20193324,2.01933E+13,1315,0,aggravated-assault,aggravated-assault,2019,1/2/2019,,1/2/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2021513074,2.02151E+15,1315,0,aggravated-assault,aggravated-assault,2021,9/5/2021,,9/5/2021,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
2021334379,2.02133E+15,1315,0,aggravated-assault,aggravated-assault,2021,6/13/2021,,6/13/2021,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
2020159177,2.02016E+15,1315,2,menacing-felony-w-weap,aggravated-assault,2020,3/13/2020,,3/13/2020,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2022160733,2.02216E+15,1315,2,menacing-felony-w-weap,aggravated-assault,2022,4/1/2022,,4/1/2022,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,2
2021481228,2.02148E+15,1315,2,menacing-felony-w-weap,aggravated-assault,2021,8/22/2021,,8/22/2021,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
2019197432,2.0192E+15,1316,0,threats-to-injure,public-disorder,2019,3/20/2019,,3/20/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,3
2019288511,2.01929E+15,2301,0,theft-pick-pocket,larceny,2019,5/5/2019,5/5/2019,5/8/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
20226005594,2.0226E+16,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,2022,3/25/2022,3/26/2022,3/30/2022,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
20226001958,2.0226E+16,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2022,1/30/2022,1/31/2022,1/31/2022,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
20226017124,2.0226E+16,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2022,9/8/2022,9/9/2022,9/9/2022,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
201923320,2.01923E+14,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2019,1/11/2019,,1/11/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
20226004498,2.0226E+16,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2022,3/12/2022,3/12/2022,3/12/2022,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
20186010891,2.0186E+16,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,2018,11/4/2018,11/4/2018,11/4/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
20196008591,2.0196E+16,2308,0,theft-from-bldg,larceny,2019,8/31/2019,9/1/2019,9/1/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
20206015701,2.0206E+16,2308,0,theft-from-bldg,larceny,2020,11/21/2020,11/21/2020,11/24/2020,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
20196000010,2.0196E+16,2308,0,theft-from-bldg,larceny,2018,12/31/2018,12/31/2018,1/1/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
20186004262,2.0186E+16,2308,0,theft-from-bldg,larceny,2018,5/6/2018,5/6/2018,5/7/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
20196003934,2.0196E+16,2308,0,theft-from-bldg,larceny,2019,5/5/2019,5/5/2019,5/5/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
20196005530,2.0196E+16,2308,0,theft-from-bldg,larceny,2019,6/17/2019,6/17/2019,6/17/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
20196006572,2.0196E+16,2308,0,theft-from-bldg,larceny,2019,7/13/2019,7/13/2019,7/13/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
201869309,2.01869E+14,2399,0,theft-other,larceny,2018,1/29/2018,,1/29/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2018371956,2.01837E+15,2399,0,theft-other,larceny,2018,6/2/2018,,6/2/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
20196003939,2.0196E+16,2399,0,theft-other,larceny,2019,5/5/2019,5/5/2019,5/5/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
20196003180,2.0196E+16,2399,0,theft-other,larceny,2019,4/5/2019,4/11/2019,4/11/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
20196006625,2.0196E+16,2399,0,theft-other,larceny,2019,7/12/2019,7/13/2019,7/14/2019,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
20206000450,2.0206E+16,2399,0,theft-other,larceny,2020,1/11/2020,1/11/2020,1/13/2020,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
2021504420,2.0215E+15,2399,0,theft-other,larceny,2021,9/1/2021,,9/1/2021,2015 MARKET ST,3142504,1699926,-104.993165,39.7540108,6,612,five-points,1,0,1
20186009480,2.0186E+16,2399,0,theft-other,larceny,2018,9/23/2018,9/23/2018,9/24/2018,2015 MARKET ST,3142476,1699903,-104.9932651,39.7539481,6,612,five-points,1,0,1
